source,controller,controller_label,joint,angle_deg,case,file,phase_counts,tracking_phase_definition,tracking_samples,tracking_duration_s,tracking_rate_hz,desired_delta_deg,actual_delta_deg,achieved_pct,cmd_joint_signed_final_error_deg,cmd_joint_final_abs_error_deg,cmd_joint_max_abs_error_deg,cmd_joint_rms_error_deg,cmd_joint_final_abs_error_rad,cmd_joint_max_abs_error_rad,cmd_joint_rms_error_rad,cmd_joint_max_abs_torque_nm,all_joint_max_abs_error_deg,all_joint_rms_error_deg,all_joint_max_abs_error_rad,all_joint_rms_error_rad,all_joint_max_abs_torque_nm,torque_measure_prefix,sdk_feedforward_cmd_joint_max_abs_torque_nm,sdk_feedforward_all_joint_max_abs_torque_nm,return_present,return_samples,return_duration_s,return_final_cmd_abs_error_deg,return_final_all_joint_max_abs_error_deg,return_desired_back_to_start_deg,return_completed_successfully
sim,augpd_fric2p5,AugPD friction,3,-10.0,J3 -10 deg,augpd_fric2p5_j3_neg10.csv,outbound:3341;return:2902,outbound+outbound_hold,3341,7.998689961000082,417.6933993303914,-10.0,-8.734738150099865,87.34738150099865,-1.2652305205959404,1.2652305205959404,1.643303174817785,1.304528871406041,0.02208243838112109,0.02868105100904632,0.022768323993361126,9.103409990834,1.643303174817785,0.5325861023077955,0.02868105100904632,0.009295381035634402,9.103409990834,tau_total,nan,nan,True,2902,6.997737918999974,0.04988822969061292,0.0987909300145374,0.0,True
sim,computed_torque_baseline,Computed torque baseline,3,-10.0,J3 -10 deg,computed_torque_baseline_j3_neg10.csv,outbound:2898;return:2585,outbound+outbound_hold,2898,7.9994572380001046,362.27457860934965,-10.0,-0.04161318903104015,0.4161318903104015,-9.958356402736149,9.958356402736149,9.974341580999617,7.903811182403718,0.17380610731480425,0.17408510130702,0.13794752858889098,7.513858894762821,9.974341580999617,3.226721122919191,0.17408510130702,0.05631690763858855,7.513858894762821,tau_total,nan,nan,True,2585,6.9969781859999785,0.0773810689176791,0.0773810689176791,0.0,True
sim,cpid_fric2p5,CPID friction,3,-10.0,J3 -10 deg,cpid_fric2p5_j3_neg10.csv,outbound:2989;return:2595,outbound+outbound_hold,2989,7.999841432000039,373.63240576791287,-10.0,-8.757275948174293,87.57275948174293,-1.2426930201918123,1.2426930201918123,1.6683009180535269,1.2951761070512895,0.0216890847938995,0.029117343934078152,0.022605087461207547,9.136036103094979,1.6683009180535269,0.5287741395601748,0.029117343934078152,0.00922884973472505,9.136036103094979,tau_total,nan,nan,True,2595,6.9948975939998945,0.046320515406749176,0.09052129943761403,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,3,-10.0,J3 -10 deg,sdk_lowcmd/workspace_j3_neg10deg_sdk_lowcmd.csv,outbound:1273;outbound_hold:756;return:1757,outbound+outbound_hold,2029,7.99810171099989,253.68519597712677,-10.0,-9.906791212419225,99.06791212419225,-0.09320499896021985,0.09320499896021985,0.2221522443238806,0.12986082932655188,0.0016267341111737277,0.0038772881041466006,0.0022664990411187407,9.22831916809082,0.2221522443238806,0.06154089672671118,0.0038772881041466006,0.001074091272510911,9.22831916809082,tau_state,7.373279271841635,7.373279271841635,True,1757,6.995981252000092,0.027446928416711123,0.1980718573923732,0.0,True
sim,augpd_nofric,AugPD no friction,3,-5.0,J3 -5 deg,augpd_nofric_j3_neg5.csv,outbound:3315;return:2950,outbound+outbound_hold,3315,7.99953587899995,414.39904141219,-5.0,-1.4021343299658617,28.042686599317232,-3.5978583883297106,3.5978583883297106,3.8003848184866555,3.067988836831335,0.06279447489685018,0.0663292279253992,0.05354650661713787,9.052304416080988,3.8003848184866555,1.2525063043772808,0.0663292279253992,0.021860358913369817,9.052304416080988,tau_total,nan,nan,True,2950,6.997335679999992,0.32881268726811214,0.32881268726811214,0.0,True
sim,augpd_fric2p5,AugPD friction,3,-5.0,J3 -5 deg,augpd_fric2p5_j3_neg5.csv,outbound:3310;return:2890,outbound+outbound_hold,3310,7.999453286000062,413.77827729713357,-5.0,-3.707636087836935,74.1527217567387,-1.292333528326381,1.292333528326381,1.5170684748657455,1.2485962776036494,0.02255547510321075,0.026477839864616097,0.021792116072328817,9.077885748775863,1.5170684748657455,0.5097523799673255,0.026477839864616097,0.008896857400307014,9.077885748775863,tau_total,nan,nan,True,2890,6.997828818000016,0.05008490207968,0.09841344383251668,0.0,True
sim,computed_torque_baseline,Computed torque baseline,3,-5.0,J3 -5 deg,computed_torque_baseline_j3_neg5.csv,outbound:2820;return:2450,outbound+outbound_hold,2820,7.99895152299996,352.54620457336836,-5.0,-0.03980793506722219,0.7961587013444438,-4.960191121868138,4.960191121868138,4.975669280441203,3.926581613024245,0.0865716666047903,0.08684181143403608,0.06853177749554293,7.455284004396033,4.975669280441203,1.6030283796742277,0.08684181143403608,0.02797812322822502,7.455284004396033,tau_total,nan,nan,True,2450,6.994896739000069,0.07429618420219121,0.07429618420219121,0.0,True
sim,cpid_fric2p5,CPID friction,3,-5.0,J3 -5 deg,cpid_fric2p5_j3_neg5.csv,outbound:3187;return:2706,outbound+outbound_hold,3187,7.998762096999826,398.4366532410533,-5.0,-3.7338499863393184,74.67699972678636,-1.2661790010562581,1.2661790010562581,1.5122230543049633,1.24068397095933,0.022098992488044464,0.02639327132218662,0.02165402026995802,9.090203655863201,1.5122230543049633,0.5065310549713605,0.02639327132218662,0.008840634672850633,9.090203655863201,tau_total,nan,nan,True,2706,6.996616913000025,0.04587580216947383,0.09062393584024156,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,3,-5.0,J3 -5 deg,sdk_lowcmd/workspace_j3_neg5deg_sdk_lowcmd.csv,outbound:1275;outbound_hold:799;return:1741,outbound+outbound_hold,2074,7.997484382000039,259.33154738857104,-5.0,-4.904257037525572,98.08514075051144,-0.09574026775135681,0.09574026775135681,0.17488408680315407,0.11975090018041866,0.0016709828990021242,0.003052303124058603,0.0020900474903753773,9.176281929016113,0.17488408680315407,0.058074514494245215,0.003052303124058603,0.0010135914894217485,9.176281929016113,tau_state,7.37199256516109,7.37199256516109,True,1741,6.992080083000019,0.02746309675513701,0.2024769025202083,0.0,True
sim,augpd_nofric,AugPD no friction,4,-30.0,J4 -30 deg,augpd_nofric_j4_neg30.csv,outbound:3309;return:2918,outbound+outbound_hold,3309,7.999702382999999,413.6403883014307,-29.999999999999996,-24.041296066009043,80.13765355336349,-5.958698888372696,5.958698888372696,7.54672880732055,5.8153704869594645,0.1039989147370296,0.13171526544284834,0.10149736222074862,4.021365767084545,7.54672880732055,2.374147687360341,0.13171526544284834,0.04143669407304691,7.399936752960914,tau_total,nan,nan,True,2918,6.995381907000024,1.0314815711087093,1.0314815711087093,0.0,True
sim,augpd_fric2p5,AugPD friction,4,-30.0,J4 -30 deg,augpd_fric2p5_j4_neg30.csv,outbound:2998;return:2601,outbound+outbound_hold,2998,7.999800300999823,374.75935488355964,-29.999999999999996,-29.886041154929213,99.62013718309738,-0.11395888973330395,0.11395888973330395,1.2143811341758395,0.6054226777222376,0.0019889578377633166,0.021194949165471433,0.01056661909249357,3.9984985171125556,1.2143811341758395,0.24750597283358935,0.021194949165471433,0.0043197941442977734,7.4052121501776735,tau_total,nan,nan,True,2601,6.99185918299986,0.13101901062669202,0.13101901062669202,0.0,True
sim,computed_torque_baseline,Computed torque baseline,4,-30.0,J4 -30 deg,computed_torque_baseline_j4_neg30.csv,outbound:2760;return:2246,outbound+outbound_hold,2760,7.997455788000025,345.10975404719443,-29.999999999999996,-0.016202835911746608,0.054009453039155365,-29.98380006276233,29.98380006276233,29.989432755972924,24.000665006834204,0.5233160333548851,0.5234143423971647,0.41889062703744423,2.1926625208207637,29.989432755972924,9.798235594545444,0.5234143423971647,0.17101147201092215,7.5092465373108075,tau_total,nan,nan,True,2246,6.997018494000031,0.029759984877267328,0.07372302012368431,0.0,True
sim,cpid_fric2p5,CPID friction,4,-30.0,J4 -30 deg,cpid_fric2p5_j4_neg30.csv,outbound:2954;return:2682,outbound+outbound_hold,2954,7.998201480000034,369.33303160549883,-29.999999999999996,-29.90041902087734,99.66806340292446,-0.09958377972339215,0.09958377972339215,5.121720933429099,2.4578028719100127,0.001738064837753961,0.08939089365665509,0.042896752479802173,4.009757841826049,5.121720933429099,1.003486458622911,0.08939089365665509,0.017514142702147642,7.802459778604461,tau_total,nan,nan,True,2682,6.998010583999985,0.1544225628154048,0.1544225628154048,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,4,-30.0,J4 -30 deg,sdk_lowcmd/workspace_j4_neg30deg_sdk_lowcmd.csv,outbound:1291;outbound_hold:744;return:1774,outbound+outbound_hold,2035,7.999103772000126,254.40350044254532,-29.999999999999996,-29.829367768320328,99.4312258944011,-0.17062540149050004,0.17062540149050004,0.5208709570540949,0.2573597551201444,0.002977975043546466,0.00909091317860794,0.004491775088972855,4.788595676422119,0.5208709570540949,0.10776100377623854,0.00909091317860794,0.0018807843211494054,7.626385688781738,tau_state,2.135346953119014,7.370680477586808,True,1774,6.992590874000143,0.04136746759500535,0.10830460212159969,0.0,True
sim,augpd_nofric,AugPD no friction,4,-10.0,J4 -10 deg,augpd_nofric_j4_neg10.csv,outbound:3298;return:2768,outbound+outbound_hold,3298,7.998133411000026,412.3462101124971,-10.0,-3.8047642336954794,38.047642336954794,-6.195255171972513,6.195255171972513,6.5403543368200685,5.309006747711685,0.10812760075212788,0.1141507174246004,0.09265964775816483,3.8507404719082956,6.5403543368200685,2.167416961123471,0.1141507174246004,0.0378285622351745,7.386386609261629,tau_total,nan,nan,True,2768,6.998600038999939,1.0287638008030666,1.0287638008030666,0.0,True
sim,augpd_fric2p5,AugPD friction,4,-10.0,J4 -10 deg,augpd_fric2p5_j4_neg10.csv,outbound:3202;return:2565,outbound+outbound_hold,3202,7.999063025999931,400.2968834715152,-10.0,-9.585271971061426,95.85271971061427,-0.4147245789001755,0.4147245789001755,0.7176723323702185,0.4890178883252129,0.0072383093907550655,0.012525745150327394,0.008534972252424904,3.862079920526079,0.7176723323702185,0.19997015986241742,0.012525745150327394,0.003490137695338595,7.403295097029256,tau_total,nan,nan,True,2565,6.996230405999995,0.15381504584378938,0.15381504584378938,0.0,True
sim,computed_torque_baseline,Computed torque baseline,4,-10.0,J4 -10 deg,computed_torque_baseline_j4_neg10.csv,outbound:2868;return:2482,outbound+outbound_hold,2868,7.999023244999989,358.5437761782631,-10.0,-0.015793899746431764,0.15793899746431767,-9.984208199786668,9.984208199786668,9.990225765229118,7.950635019233582,0.17425730629089317,0.17436233262081816,0.1387647587099887,2.1646997962924077,9.990225765229118,3.245849206790351,0.17436233262081816,0.056650755681737906,7.437376864306303,tau_total,nan,nan,True,2482,6.998724961999869,0.030010815256606954,0.07522556654723818,0.0,True
sim,cpid_fric2p5,CPID friction,4,-10.0,J4 -10 deg,cpid_fric2p5_j4_neg10.csv,outbound:2952;return:2626,outbound+outbound_hold,2952,7.9992237139999816,369.0358096665687,-10.0,-9.35758242224849,93.5758242224849,-0.6424217927722382,0.6424217927722382,3.6415115247110856,2.138691114946447,0.011212375470440267,0.06355636585552729,0.03732720163896401,3.856964817203814,3.6415115247110856,0.873211447093174,0.06355636585552729,0.015240414817880155,7.764494686476898,tau_total,nan,nan,True,2626,6.9972135180000805,0.17270276351371464,0.17270276351371464,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,4,-10.0,J4 -10 deg,sdk_lowcmd/workspace_j4_neg10deg_sdk_lowcmd.csv,outbound:1245;outbound_hold:734;return:1751,outbound+outbound_hold,1979,7.993364525999823,247.58035162326885,-10.0,-9.820352073543246,98.20352073543246,-0.1796530490986316,0.1796530490986316,0.2843699063996542,0.19586657131926466,0.003135537218018153,0.004963191160262059,0.003418516564113462,3.975531578063965,0.2843699063996542,0.0839046675744699,0.004963191160262059,0.0014644127069658244,7.358494281768799,tau_state,2.1346288555427084,7.36703561826813,True,1751,6.997277243000099,0.04132904778092403,0.1243051740260008,0.0,True
sim,augpd_nofric,AugPD no friction,4,-5.0,J4 -5 deg,augpd_nofric_j4_neg5.csv,outbound:3332;return:2915,outbound+outbound_hold,3332,7.998369156999956,416.5849230757152,-5.0,0.007446495949974996,-0.14892991899949992,-5.0074566767562025,5.0074566767562025,5.0074566767562025,3.961460609161181,0.08739660616036914,0.08739660616036914,0.06914053081792285,3.466335581253789,5.0074566767562025,1.6172851644687054,0.08739660616036914,0.02822695106363692,7.384006745015248,tau_total,nan,nan,True,2915,6.997828412999979,0.2570373399313213,0.2570373399313213,0.0,True
sim,augpd_fric2p5,AugPD friction,4,-5.0,J4 -5 deg,augpd_fric2p5_j4_neg5.csv,outbound:3321;return:2843,outbound+outbound_hold,3321,7.998946154999885,415.1796918803047,-5.000000000000001,-4.546317541268362,90.92635082536722,-0.4536853470155836,0.4536853470155836,0.5888946800428297,0.4652021128277922,0.007918303073474964,0.01027815111422592,0.008119308556079122,3.8260879645971944,0.5888946800428297,0.1902325127527799,0.01027815111422592,0.0033201836918781108,7.414938983870723,tau_total,nan,nan,True,2843,6.997053075999929,0.1477618578544429,0.1477618578544429,0.0,True
sim,computed_torque_baseline,Computed torque baseline,4,-5.0,J4 -5 deg,computed_torque_baseline_j4_neg5.csv,outbound:2804;return:2506,outbound+outbound_hold,2804,7.998415987000044,350.5694133135095,-5.000000000000001,-0.016065020051526126,0.3213004010305225,-4.983937919072949,4.983937919072949,4.990127572066511,3.980203598559922,0.08698612640281767,0.08709415622711122,0.06946765769459727,2.157869652412195,4.990127572066511,1.6249429452428679,0.08709415622711122,0.028360604551541973,7.418807708940619,tau_total,nan,nan,True,2506,6.998159835000024,0.03033394156694683,0.0746160775604758,0.0,True
sim,cpid_fric2p5,CPID friction,4,-5.0,J4 -5 deg,cpid_fric2p5_j4_neg5.csv,outbound:2961;return:2612,outbound+outbound_hold,2961,7.99816579000003,370.20988033307435,-5.000000000000001,-3.953762903844354,79.07525807688707,-1.046239455726674,1.046239455726674,3.3140514150658285,2.0908190933211515,0.018260323266703904,0.05784110877327592,0.03649167724201668,3.8114694401246005,3.3140514150658285,0.8539049637878745,0.05784110877327592,0.01490345311722136,7.75904847515578,tau_total,nan,nan,True,2612,6.999608580000086,0.16627966150505355,0.16627966150505355,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,4,-5.0,J4 -5 deg,sdk_lowcmd/workspace_j4_neg5deg_sdk_lowcmd.csv,outbound:1257;outbound_hold:748;return:1756,outbound+outbound_hold,2005,7.99980094700004,250.63123611242898,-5.000000000000001,-4.819401542041684,96.38803084083366,-0.18063431645145925,0.18063431645145925,0.23776853500416195,0.18260478147430756,0.003152663564167324,0.004149843793466015,0.0031870546666114123,3.8784961700439453,0.23776853500416195,0.07872415223830233,0.004149843793466015,0.0013739956573996393,7.359351634979248,tau_state,2.134835895324059,7.367016709885791,True,1756,6.993769182000051,0.04133971995150217,0.1327741817099935,0.0,True
sim,augpd_nofric,AugPD no friction,5,-30.0,J5 -30 deg,augpd_nofric_j5_neg30.csv,outbound:3321;return:2908,outbound+outbound_hold,3321,7.998814266999943,415.1865375473436,-29.999999999999996,-18.710716429482805,62.369054764942696,-11.289285228841152,11.289285228841152,14.145323492695638,10.655400568613564,0.1970351974400396,0.24688246870724295,0.18597182304118265,1.2095121272240479,14.145323492695638,4.350075037607371,0.24688246870724295,0.07592313211506477,7.39836881664409,tau_total,nan,nan,True,2908,6.998428573999945,11.51534419226296,11.51534419226296,0.0,False
sim,augpd_fric2p5,AugPD friction,5,-30.0,J5 -30 deg,augpd_fric2p5_j5_neg30.csv,outbound:2917;return:2571,outbound+outbound_hold,2917,7.99933274,364.6554149965263,-29.999999999999996,-30.092916499216848,100.30972166405617,0.09291676889532005,0.09291676889532005,1.023610108953202,0.4550786156095319,0.0016217035475379893,0.01786536665793126,0.007942620197803993,1.2594818498185394,1.023610108953202,0.18727400710852077,0.01786536665793126,0.003268548027446953,7.529719304821702,tau_total,nan,nan,True,2571,6.9979508670001,0.0577819709406505,0.10518000862690381,0.0,True
sim,computed_torque_baseline,Computed torque baseline,5,-30.0,J5 -30 deg,computed_torque_baseline_j5_neg30.csv,outbound:2913;return:2536,outbound+outbound_hold,2913,7.999792469999875,364.1344461027057,-29.999999999999996,-0.014002923671497457,0.04667641223832486,-29.985996969289857,29.985996969289857,29.99135371898079,23.701515775993357,0.523354376607149,0.5234478695264609,0.41366948800446285,0.0074706234186862975,29.99135371898079,9.676108962381777,0.5234478695264609,0.16887996017529414,7.398473186323274,tau_total,nan,nan,True,2536,6.99638678999986,0.02611671135981595,0.0757098714594639,0.0,True
sim,cpid_fric2p5,CPID friction,5,-30.0,J5 -30 deg,cpid_fric2p5_j5_neg30.csv,outbound:2934;return:2633,outbound+outbound_hold,2934,7.998990266999954,366.7962957905193,-29.999999999999996,-29.918953644279952,99.72984548093318,-0.08104133537920712,0.08104133537920712,2.924739450268373,1.4371479537043537,0.0014144381325801314,0.05104633317015206,0.02508296363044001,1.2359961013228353,2.924739450268373,0.5872860653833688,0.05104633317015206,0.01025007549202248,7.393854010875842,tau_total,nan,nan,True,2633,6.998730899000293,6.840697010092602,6.840697010092602,0.0,False
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,-30.0,J5 -30 deg,sdk_lowcmd/workspace_j5_neg30deg_sdk_lowcmd.csv,outbound:1198;outbound_hold:714;return:1662,outbound+outbound_hold,1912,7.9988062480001645,239.03566866343738,-29.999999999999996,-29.92570374458195,99.75234581527317,-0.07429625541804832,0.07429625541804832,0.5980523654999981,0.26175317938256587,0.0012967142789476194,0.01043798287731551,0.004568454807789112,1.9773154258728027,0.5980523654999981,0.11334681602476147,0.01043798287731551,0.001978275136284358,7.353464126586914,tau_state,0.04596072715988294,7.359068701065631,True,1662,6.993775121999988,0.15061762402982867,0.21857416429004742,0.0,True
sim,augpd_nofric,AugPD no friction,5,-10.0,J5 -10 deg,augpd_nofric_j5_neg10.csv,outbound:3262;return:2867,outbound+outbound_hold,3262,7.9987898179999775,407.81169079595,-10.0,-0.04693636786472895,0.46936367864728945,-9.953065159983616,9.953065159983616,9.976838656164498,7.945193699403021,0.17371375770725025,0.17412868349031696,0.13866978976329133,0.8716696183038745,9.976838656164498,3.2436508409731513,0.17412868349031696,0.05661238696006448,7.6450935809542075,tau_total,nan,nan,True,2867,6.997627054000077,0.07078007362381153,0.08291779432429822,0.0,True
sim,augpd_fric2p5,AugPD friction,5,-10.0,J5 -10 deg,augpd_fric2p5_j5_neg10.csv,outbound:2984;return:2562,outbound+outbound_hold,2984,7.998455821000107,373.07201124565165,-10.0,-10.02603811550395,100.2603811550395,0.026037168796328114,0.026037168796328114,0.31302826042791954,0.14456270452843853,0.00045443432339345446,0.00546337379625747,0.0025230951696089687,1.0852188111559644,0.31302826042791954,0.0604158242755034,0.00546337379625747,0.001054455053913852,7.4022379127115965,tau_total,nan,nan,True,2562,6.996605133999992,0.023455612003549314,0.08209690551545731,0.0,True
sim,computed_torque_baseline,Computed torque baseline,5,-10.0,J5 -10 deg,computed_torque_baseline_j5_neg10.csv,outbound:2993;return:2631,outbound+outbound_hold,2993,7.99990281700002,374.12954487894405,-10.0,-0.01389964026333797,0.1389964026333797,-9.986100128542905,9.986100128542905,9.991420834501506,7.9391532234799485,0.17429032667690267,0.17438319051441073,0.13856436357004628,0.0015910203233674043,9.991420834501506,3.241163131730071,0.17438319051441073,0.056568968242940436,7.400859296812946,tau_total,nan,nan,True,2631,6.997771091999994,0.0260500178432198,0.07722222377757086,0.0,True
sim,cpid_fric2p5,CPID friction,5,-10.0,J5 -10 deg,cpid_fric2p5_j5_neg10.csv,outbound:2990;return:2541,outbound+outbound_hold,2990,7.999942440999803,373.75268910388826,-10.0,-9.901651066743746,99.01651066743746,-0.09834846043825214,0.09834846043825214,0.7027878868311724,0.3406796966857149,0.001716504448914885,0.012265962568337258,0.005945982401861338,1.0751074698069838,0.7027878868311724,0.13984473262912772,0.012265962568337258,0.002440751025949425,7.404850220393785,tau_total,nan,nan,True,2541,6.997163700999863,2.382619914836433,2.382619914836433,0.0,False
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,-10.0,J5 -10 deg,sdk_lowcmd/workspace_j5_neg10deg_sdk_lowcmd.csv,outbound:1307;outbound_hold:761;return:1665,outbound+outbound_hold,2068,7.998417913000139,258.5511312979532,-10.000000000000002,-9.904700640924672,99.0470064092467,-0.09529935907532949,0.09529935907532949,0.2820134845438263,0.16499014327476652,0.0016632875909048384,0.004922063840311908,0.002879621233481855,1.2897588014602661,0.2820134845438263,0.07508026664527008,0.004922063840311908,0.0013103978562352403,7.3545918464660645,tau_state,0.025181116305070333,7.360518015953272,True,1665,6.997656783999901,0.15057066647928485,0.21540751783610027,0.0,True
sim,augpd_nofric,AugPD no friction,5,-5.0,J5 -5 deg,augpd_nofric_j5_neg5.csv,outbound:3305;return:2901,outbound+outbound_hold,3305,7.999303029999965,413.16099510234636,-5.0,-0.029267879881140813,0.5853575976228163,-4.970734576466837,4.970734576466837,4.984859389238912,3.940817317383722,0.08675568460207216,0.08700220909117261,0.06878023740795632,0.43551699410357875,4.984859389238912,1.6088840835972884,0.08700220909117261,0.028080324541704376,7.3983280198518955,tau_total,nan,nan,True,2901,6.99803685400002,0.04646499554924748,0.08487419427543523,0.0,True
sim,augpd_fric2p5,AugPD friction,5,-5.0,J5 -5 deg,augpd_fric2p5_j5_neg5.csv,outbound:2929;return:2619,outbound+outbound_hold,2929,7.999068135000016,366.16765235241917,-5.0,-5.012571074665538,100.25142149331077,0.012570240594283482,0.012570240594283482,0.17154196065664565,0.0748197314549609,0.00021939208613809547,0.0029939720187850405,0.0013058506593470352,1.0437433551716047,0.17154196065664565,0.03270694601522405,0.0029939720187850405,0.0005708438962376991,7.401165598631199,tau_total,nan,nan,True,2619,6.99726386899988,0.013212032886098603,0.0782135957584276,0.0,True
sim,computed_torque_baseline,Computed torque baseline,5,-5.0,J5 -5 deg,computed_torque_baseline_j5_neg5.csv,outbound:2694;return:2360,outbound+outbound_hold,2694,7.999185571999988,336.7842858190419,-5.0,-0.01325084838011296,0.2650169676022592,-4.986749027735552,4.986749027735552,4.992018152069093,4.009140098021964,0.08703518950461141,0.08712715307292866,0.06997269488421148,0.0013567118360524513,4.992018152069093,1.6367560937255208,0.08712715307292866,0.02856678288759124,7.402345114942335,tau_total,nan,nan,True,2360,6.996683314000165,0.024540399197561784,0.0730180787649054,0.0,True
sim,cpid_fric2p5,CPID friction,5,-5.0,J5 -5 deg,cpid_fric2p5_j5_neg5.csv,outbound:3003;return:2618,outbound+outbound_hold,3003,7.999201452999841,375.4124730630233,-5.0,-4.897913203805535,97.9582640761107,-0.10208603382298877,0.10208603382298877,0.39717873546821375,0.20382265635060579,0.0017817374105134481,0.006932076652827912,0.0035573764434790006,1.0375506774806633,0.39717873546821375,0.0841083080811644,0.006932076652827912,0.0014679669042980729,7.406229690393578,tau_total,nan,nan,True,2618,6.9974398349997955,1.0646533630521613,1.0646533630521613,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,-5.0,J5 -5 deg,sdk_lowcmd/workspace_j5_neg5deg_sdk_lowcmd.csv,outbound:1271;outbound_hold:740;return:1773,outbound+outbound_hold,2011,7.99851709099994,251.4216044200005,-5.000000000000001,-4.900212498319867,98.00424996639732,-0.09976359601803891,0.09976359601803891,0.21962902656883185,0.1466528977242039,0.0017412032241442832,0.00383324964657622,0.002559575922877857,1.0960693359375,0.21962902656883185,0.06761488196283504,0.00383324964657622,0.0011801023135987975,7.356053352355957,tau_state,0.019156157874288718,7.361954279008291,True,1773,6.993229552999765,0.15052627024967977,0.20466149583755458,0.0,True
sim,augpd_nofric,AugPD no friction,5,5.0,J5 +5 deg,augpd_nofric_j5_pos5.csv,outbound:3342;return:2942,outbound+outbound_hold,3342,7.99779063699998,417.86540204478325,5.0,-0.020401898722091433,-0.40803797444182865,5.020405539827197,5.020405539827197,5.020405539827197,3.9709697653787672,0.0876226064553479,0.0876226064553479,0.06930649690300622,0.44642347164763535,5.020405539827197,1.6212630707914375,0.0876226064553479,0.02829637862630449,7.379283342271781,tau_total,nan,nan,True,2942,6.99650727400001,0.04693315684557519,0.09230816800194741,0.0,True
sim,augpd_fric2p5,AugPD friction,5,5.0,J5 +5 deg,augpd_fric2p5_j5_pos5.csv,outbound:3013;return:2674,outbound+outbound_hold,3013,7.999175957000034,376.6637983958011,5.0,5.009410366615415,100.18820733230831,-0.009410114851358052,0.009410114851358052,0.1483820450296395,0.06786442687789092,0.0001642374871470148,0.0025897552366096963,0.0011844576939981323,1.042910256714486,0.1483820450296395,0.029908155034832323,0.0025897552366096963,0.0005219957785547434,7.401300766471722,tau_total,nan,nan,True,2674,6.995589923999887,0.011969609072836203,0.08285417073948571,0.0,True
sim,computed_torque_baseline,Computed torque baseline,5,5.0,J5 +5 deg,computed_torque_baseline_j5_pos5.csv,outbound:2927;return:2542,outbound+outbound_hold,2927,7.997626690000061,365.9835740595161,5.0,-0.013689661285770519,-0.27379322571541037,5.013689361665662,5.013689361665662,5.013689361665662,3.9918558921015097,0.08750538703327858,0.08750538703327858,0.06967102858230685,0.002773126239779252,5.013689361665662,1.6297024809186769,0.08750538703327858,0.028443674119950975,7.398460783404425,tau_total,nan,nan,True,2542,6.999274856000056,0.02575698258444219,0.07491908288732184,0.0,True
sim,cpid_fric2p5,CPID friction,5,5.0,J5 +5 deg,cpid_fric2p5_j5_pos5.csv,outbound:2971;return:2627,outbound+outbound_hold,2971,7.9979499959999885,371.47018942177493,5.000000000000001,4.542672518251491,90.8534503650298,0.45733178668972707,0.45733178668972707,0.8748466388323698,0.5967583974770325,0.007981945451764116,0.015268954297630533,0.01041539887489924,1.0541486551178354,0.8748466388323698,0.24433534893170888,0.015268954297630533,0.00426445631786753,7.385885130260982,tau_total,nan,nan,True,2627,6.99800686799972,0.11456354275941245,0.11456354275941245,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,5.0,J5 +5 deg,sdk_lowcmd/workspace_j5_pos5deg_sdk_lowcmd.csv,outbound:1206;outbound_hold:708;return:1587,outbound+outbound_hold,1914,7.998607554000046,239.29165008762337,5.000000000000001,4.850094277737606,97.0018855547521,0.149905722262395,0.149905722262395,0.21640061604876307,0.1579727837475466,0.002616348421058956,0.0037769032533949976,0.002757145204935675,1.168081283569336,0.21640061604876307,0.07208589968492861,0.0037769032533949976,0.0012581362937643472,7.351220607757568,tau_state,0.014863243239320818,7.3712200331727615,True,1587,6.995233066999845,0.11829716887732834,0.20799206683158203,0.0,True
sim,augpd_nofric,AugPD no friction,5,10.0,J5 +10 deg,augpd_nofric_j5_pos10.csv,outbound:3337;return:2948,outbound+outbound_hold,3337,7.9982411319999756,417.21672864413586,10.0,-0.002534870309471599,-0.02534870309471599,10.002538409519275,10.002538409519275,10.007006041754213,7.93715915591303,0.17457722880330825,0.17465520369557616,0.13852956052549634,0.8821817645020721,10.007006041754213,3.240410417893183,0.17465520369557616,0.056555830908161416,7.37734399240422,tau_total,nan,nan,True,2948,6.999255798000036,0.021981628507242577,0.10333874475116468,0.0,True
sim,augpd_fric2p5,AugPD friction,5,10.0,J5 +10 deg,augpd_fric2p5_j5_pos10.csv,outbound:3144;return:2841,outbound+outbound_hold,3144,7.999549202000026,393.0221466997097,10.0,10.05213513781232,100.5213513781232,-0.052135358532433805,0.052135358532433805,0.30081969657182744,0.12175102159685929,0.0009099336630986887,0.005250294160028687,0.0021249561945319187,1.0841556328618058,0.30081969657182744,0.05140466583820527,0.005250294160028687,0.0008971806697641327,7.4194607420648975,tau_total,nan,nan,True,2841,6.997870993999868,0.014121114749002628,0.09030595490338161,0.0,True
